UNITID,EFYTOTLT
199786,6534
199786,6534
199795,1969
199795,1969
199838,5369
199838,5369
199847,8093
199847,4971
199847,3122
199856,30399
199856,30399
199865,987
199865,904
199865,83
199883,183
199883,183
199892,5505
199892,5505
199908,3336
199908,3336
199926,3837
199926,3837
199953,3061
199953,3061
199962,3220
199962,2087
199962,1133
199971,75
199971,56
199971,19
199980,99
199980,99
199999,6593
199999,6051
199999,542
200004,11608
200004,9504
200004,2104
200013,1479
200013,1479
200022,5228
200022,5228
200059,1817
200059,1810
200059,7
200086,393
200086,393
200110,72
200110,72
200129,96
200129,96
200156,1149
200156,1107
200156,42
200165,91
200165,91
200192,3086
200192,3086
200208,370
200208,370
200217,5062
200217,2489
200217,2573
200226,1418
200226,1389
200226,29
200244,182
200244,182
200253,4109
200253,3786
200253,323
200262,14
200262,14
200280,18387
200280,14214
200280,4173
200305,3736
200305,3736
200314,1007
200314,1007
200332,17788
200332,12988
200332,4800
200341,1256
200341,1256
200387,81
200387,81
200466,425
200466,425
200484,220
200484,220
200527,856
200527,856
200554,844
200554,844
200572,1733
200572,1522
200572,211
200590,308
200590,308
200624,40
200624,40
200633,329
200633,329
200697,1087
200697,1087
200785,626
200785,626
200800,29286
200800,23427
200800,5859
200828,41
200828,41
200846,2771
200846,2771
200873,51
200873,51
201016,417
201016,417
201034,1268
201034,1268
201061,221
201061,213
201061,8
201098,105
201098,105
201104,8087
201104,3940
201104,4147
201131,204
201131,204
201140,261
201140,118
201140,143
201159,327
201159,327
201177,414
201177,414
201195,4941
201195,3831
201195,1110
201283,1817
201283,1817
201371,1294
201371,1120
201371,174
201399,515
201399,515
201432,2899
201432,2899
201441,19316
201441,15821
201441,3495
201469,1134
201469,1134
201478,141
201478,141
201496,487
201496,487
201539,120
201539,120
201548,4241
201548,3252
201548,989
201584,22
201584,22
201609,48
201609,48
201618,52
201618,52
201627,55
201627,55
201645,11025
201645,4851
201645,6174
201654,3748
201654,3435
201654,313
201672,6167
201672,6167
201681,168
201681,168
201690,2308
201690,2273
201690,35
201751,515
201751,515
201803,175
201803,175
201821,700
201821,700
201858,1053
201858,733
201858,320
201867,99
201867,99
201885,39902
201885,26494
201885,13408
201928,16233
201928,16233
201946,4661
201946,4628
201946,33
201955,6169
201955,6143
201955,26
201964,4790
201964,4528
201964,262
201973,8257
201973,8257
201982,127
201982,127
202046,578
202046,578
202055,325
202055,325
202073,460
202073,241
202073,219
202134,21205
202134,14454
202134,6751
202152,321
202152,321
202161,728
202161,728
202170,1476
202170,1444
202170,32
202222,46023
202222,46023
202356,42069
202356,42069
202435,357
202435,357
202453,91
202453,91
202480,13004
202480,8460
202480,4544
202514,1065
202514,922
202514,143
202523,2275
202523,2275
202639,95
202639,95
202648,3936
202648,3936
202657,510
202657,510
202684,1003
202684,1003
202736,177
202736,177
202763,5927
202763,4293
202763,1634
202806,8170
202806,6733
202806,1437
202888,85
202888,85
202903,344
202903,344
202912,450
202912,450
202949,411
202949,411
202985,84
202985,84
203030,174
203030,174
203067,439
203067,439
203085,1711
203085,1185
203085,526
203128,1436
203128,1408
203128,28
203146,594
203146,594
203155,6379
203155,6379
203225,569
203225,569
203234,228
203234,228
203289,145
203289,145
203313,591
203313,591
203331,4338
203331,4338
203368,4174
203368,3223
203368,951
203386,2228
203386,2228
203438,239
203438,239
203447,3636
203447,3632
203447,4
203456,2942
203456,2940
203456,2
203465,7189
203465,7113
203465,76
203474,5434
203474,5401
203474,33
203483,3205
203483,3170
203483,35
203492,2811
203492,2809
203492,2
203517,34643
203517,26883
203517,7760
203526,4856
203526,4844
203526,12
203535,1816
203535,1816
203544,1021
203544,902
203544,119
203580,1332
203580,1039
203580,293
203599,12010
203599,12010
203614,418
203614,418
203678,4796
203678,4796
203720,756
203720,756
203739,472
203739,472
203748,16025
203748,16025
203757,2875
203757,2105
203757,770
203775,2878
203775,1925
203775,953
203845,1664
203845,1525
203845,139
203881,3636
203881,3636
203942,145
203942,145
203960,1333
203960,1333
203997,217
203997,217
204006,4566
204006,4566
204015,2809
204015,2809
204024,20378
204024,16587
204024,3791
204060,422
204060,422
204121,88
204121,88
204158,598
204158,598
204176,1358
204176,1143
204176,215
204185,2271
204185,2156
204185,115
204194,2826
204194,1994
204194,832
204200,2737
204200,2016
204200,721
204255,4722
204255,4722
204264,3484
204264,2172
204264,1312
204307,636
204307,636
204316,941
204316,941
204334,126
204334,126
204422,3771
204422,3771
204431,35
204431,35
204440,7026
204440,7026
204459,157
204459,157
204468,2760
204468,2376
204468,384
204477,832
204477,832
204486,5401
204486,5312
204486,89
204501,3026
204501,3009
204501,17
204592,115
204592,115
204608,1375
204608,1375
204617,3149
204617,2296
204617,853
204626,646
204626,646
204635,3678
204635,2747
204635,931
204662,712
204662,712
204671,1265
204671,1246
204671,19
204680,1553
204680,1452
204680,101
204699,1505
204699,1463
204699,42
204705,2821
204705,2745
204705,76
204714,243
204714,243
204723,260
204723,260
204769,211
204769,211
204778,230
204778,230
204796,62715
204796,47630
204796,15085
204802,1620
204802,1620
204820,3157
204820,3157
204839,3036
204839,3036
204848,3780
204848,3780
204857,34236
204857,27557
204857,6679
204866,3279
204866,3279
204884,336
204884,336
204893,99
204893,99
204909,1899
204909,1899
204936,3251
204936,2644
204936,607
204945,20017
204945,20017
204963,152
204963,152
204981,145
204981,145
204990,157
204990,157
205027,238
205027,140
205027,98
205054,453
205054,453
205090,111
205090,111
205124,101
205124,60
205124,41
205142,230
205142,230
205179,3742
205179,3742
205203,2977
205203,2831
205203,146
205391,143
205391,143
205443,5003
205443,4893
205443,110
205470,36753
205470,36753
205513,155
205513,155
205522,171
205522,171
205531,117
205531,117
205559,143
205559,143
205568,142
205568,142
205610,1766
205610,1766
205647,1063
205647,1063
205841,19014
205841,19014
205887,1227
205887,1227
205957,3220
205957,2357
205957,863
205966,3200
205966,3200
206002,177
206002,177
206011,3625
206011,3625
206039,83
206039,83
206048,6478
206048,4887
206048,1591
206084,23343
206084,17900
206084,5443
206093,418
206093,418
206154,85
206154,85
206172,177
206172,177
206181,174
206181,174
206215,137
206215,137
206224,358
206224,358
206279,2370
206279,1738
206279,632
206288,700
206288,700
206321,1385
206321,1385
206330,2609
206330,2190
206330,419
206349,1606
206349,897
206349,709
206358,35
206358,35
206394,240
206394,240
206437,3593
206437,2578
206437,1015
206446,2620
206446,2620
206482,346
206482,346
206491,600
206491,577
206491,23
206507,1251
206507,1244
206507,7
206516,74
206516,74
206525,2209
206525,2088
206525,121
206589,2188
206589,2188
206604,19444
206604,14423
206604,5021
206613,1641
206613,1564
206613,77
206622,7958
206622,5121
206622,2837
206631,893
206631,893
206695,16138
206695,14385
206695,1753
206783,32
206783,32
206817,1114
206817,1114
206835,1770
206835,1550
206835,220
206862,2570
206862,1829
206862,741
206880,132
206880,132
206905,156
206905,156
206914,7275
206914,6576
206914,699
206923,3188
206923,3188
206932,229
206932,229
206941,20567
206941,18219
206941,2348
206969,22
206969,22
206996,3112
206996,3112
207041,5690
207041,4420
207041,1270
207050,2378
207050,2378
207069,3918
207069,3918
207087,76
207087,76
207102,155
207102,155
207157,224
207157,214
207157,10
207166,18
207166,18
207209,3085
207209,2422
207209,663
207236,3124
207236,3124
207254,1094
207254,1094
207263,10177
207263,8737
207263,1440
207272,47
207272,47
207281,6865
207281,6865
207290,3087
207290,3087
207306,2709
207306,2413
207306,296
207315,579
207315,579
207324,2757
207324,2104
207324,653
207342,4115
207342,1018
207342,3097
207351,1613
207351,1613
207388,29174
207388,22711
207388,6463
207397,10213
207397,10213
207403,2248
207403,2160
207403,88
207449,20498
207449,20498
207458,3643
207458,2205
207458,1438
207500,30917
207500,23058
207500,7859
207537,61
207537,61
207564,5024
207564,5024
207582,5085
207582,4245
207582,840
207607,640
207607,640
207625,287
207625,287
207661,5540
207661,5540
207670,10295
207670,10295
207689,787
207689,727
207689,60
207704,138
207704,138
207722,1064
207722,1064
207740,2860
207740,2860
207786,33
207786,33
207847,4785
207847,4305
207847,480
207856,1011
207856,956
207856,55
207865,5821
207865,4813
207865,1008
207935,27395
207935,27395
207962,1868
207962,1868
207971,4880
207971,3595
207971,1285
208017,46
208017,46
208026,244
208026,244
208035,2261
208035,2261
208044,51
208044,51
208053,275
208053,275
208080,81
208080,81
208123,148
208123,148
208187,184
208187,184
208239,1820
208239,1820
208248,213
208248,213
208275,4652
208275,4652
208318,10565
208318,10565
208390,21100
208390,21100
208406,14397
208406,14397
208415,2212
208415,2212
208433,92
208433,92
208479,1562
208479,1562
208488,10633
208488,1612
208488,9021
208512,450
208512,450
208637,345
208637,345
208646,6918
208646,5969
208646,949
208655,216
208655,216
208725,196
208725,196
208822,4221
208822,2545
208822,1676
208859,85
208859,85
208965,1001
208965,1001
209038,15515
209038,15515
209056,4137
209056,2276
209056,1861
209065,1724
209065,1724
209074,11121
209074,11121
209083,141
209083,141
209108,1892
209108,901
209108,991
209153,110
209153,110
209205,202
209205,202
209241,176
209241,73
209241,103
209250,16191
209250,16191
209287,932
209287,503
209287,429
209296,601
209296,601
209348,35
209348,35
209409,866
209409,571
209409,295
209490,3221
209490,960
209490,2261
209506,5659
209506,5612
209506,47
209533,171
209533,153
209533,18
209542,32771
209542,26858
209542,5913
209551,27836
209551,23266
209551,4570
209603,549
209603,445
209603,104
209612,4013
209612,1836
209612,2177
209667,85
209667,85
209676,210
209676,210
209694,86
209694,86
209700,258
209700,258
209719,38
209719,38
209746,50557
209746,50557
209807,39320
209807,29499
209807,9821
209825,4569
209825,3791
209825,778
209922,1505
209922,1481
209922,24
209940,10326
209940,10326
209986,62
209986,62
210076,1876
210076,1876
210100,123
210100,123
210146,7618
210146,6553
210146,1065
210155,2368
210155,2368
210234,4200
210234,4200
210270,3015
210270,3015
210304,638
210304,635
210304,3
210331,1636
210331,1218
210331,418
210340,123
210340,123
210359,354
210359,354
210368,982
210368,982
210401,3220
210401,2290
210401,930
210429,7669
210429,5891
210429,1778
210438,831
210438,150
210438,681
210456,268
210456,268
210474,146
210474,146
210483,550
210483,550
210492,288
210492,279
210492,9
210508,27
210508,27
210571,2569
210571,2511
210571,58
210599,680
210599,680
210605,28329
210605,28329
210669,2222
210669,2222
210711,85
210711,85
210739,4011
210739,2935
210739,1076
210748,119
210748,119
210775,3638
210775,2952
210775,686
210784,216
210784,216
210809,20911
210809,19961
210809,950
210890,191
210890,191
210906,582
210906,582
210942,3441
210942,3441
210951,300
210951,300
210960,1992
210960,1992
211006,533
211006,533
211024,1217
211024,706
211024,511
211079,3232
211079,3232
211088,4993
211088,2675
211088,2318
211130,401
211130,401
211149,281
211149,281
211158,11201
211158,10243
211158,958
211200,466
211200,466
211273,1842
211273,1421
211273,421
211291,3703
211291,3620
211291,83
211307,15618
211307,15618
211316,117
211316,117
211334,62
211334,62
211343,5215
211343,5215
211352,2848
211352,1423
211352,1425
211361,10092
211361,7333
211361,2759
211398,240
211398,240
211431,3497
211431,2384
211431,1113
211440,13335
211440,6525
211440,6810
211468,1876
211468,1631
211468,245
211477,2042
211477,2008
211477,34
211556,2746
211556,1353
211556,1393
211583,2627
211583,1752
211583,875
211608,1364
211608,1315
211608,49
211617,1128
211617,1128
211635,200
211635,200
211644,7249
211644,6017
211644,1232
211802,231
211802,231
211820,158
211820,158
211893,169
211893,123
211893,46
211909,169
211909,169
211927,19342
211927,19342
211981,2419
211981,2046
211981,373
212009,2417
212009,2417
212018,179
212018,179
212045,385
212045,385
212054,30747
212054,19257
212054,11490
212072,172
212072,172
212090,995
212090,995
212106,11131
212106,6343
212106,4788
212115,7794
212115,6922
212115,872
212133,4541
212133,2828
212133,1713
212160,7977
212160,6402
212160,1575
212197,1934
212197,1886
212197,48
212212,57
212212,57
212230,66
212230,66
212267,219
212267,219
212276,183
212276,183
212285,74
212285,74
212294,77
212294,77
212300,95
212300,95
212328,227
212328,227
212337,259
212337,259
212355,273
212355,273
212373,116
212373,116
212382,272
212382,272
212391,193
212391,193
212425,389
212425,389
212434,384
212434,384
212443,139
212443,139
212452,396
212452,274
212452,122
212568,236
212568,236
212577,2514
212577,2514
212601,4862
212601,3336
212601,1526
212656,2210
212656,1785
212656,425
212674,2721
212674,2721
212683,127
212683,127
212708,215
212708,215
212753,317
212753,317
212771,1723
212771,58
212771,1665
212805,2520
212805,2520
212832,2824
212832,2359
212832,465
212869,1949
212869,1949
212878,29063
212878,29063
212911,1254
212911,1254
212975,474
212975,474
212984,3352
212984,2344
212984,1008
212993,90
212993,90
213002,854
213002,854
213011,4510
213011,2924
213011,1586
213020,16674
213020,13920
213020,2754
213163,72
213163,72
213181,725
213181,725
213215,262
213215,262
213233,447
213233,447
213251,1711
213251,1694
213251,17
213303,2424
213303,2400
213303,24
213321,2709
213321,2245
213321,464
213330,40
213330,40
213349,10511
213349,9556
213349,955
213358,1661
213358,1525
213358,136
213367,7451
213367,4755
213367,2696
213376,2634
213376,2634
213385,2502
213385,2502
213400,2110
213400,1517
213400,593
213446,144
213446,144
213455,303
213455,303
213473,601
213473,601
213491,87
213491,87
213507,2289
213507,1836
213507,453
213525,10287
213525,10287
213534,1599
213534,1599
213543,7501
213543,5021
213543,2480
213552,103
213552,103
213570,1001
213570,1001
213589,503
213589,503
213598,2657
213598,2210
213598,447
213613,5845
213613,5277
213613,568
213622,215
213622,215
213631,141
213631,141
213640,253
213640,253
213659,8899
213659,8899
213668,1339
213668,1339
213686,135
213686,135
213774,984
213774,984
213783,3341
213783,3029
213783,312
213826,3641
213826,2358
213826,1283
213914,491
213914,491
213932,126
213932,126
213987,3239
213987,2765
213987,474
213996,3289
213996,2842
213996,447
214023,131
214023,131
214041,9735
214041,8259
214041,1476
214069,3792
214069,2759
214069,1033
214111,20250
214111,20250
214148,514
214148,446
214148,68
214157,2096
214157,1666
214157,430
214166,3074
214166,3004
214166,70
214175,2609
214175,2609
214254,1188
214254,1188
214272,3982
214272,2891
214272,1091
214290,1357
214290,1357
214379,14744
214379,14744
214476,81
214476,81
214528,735
214528,735
214546,82
214546,82
214564,1107
214564,1107
214582,1353
214582,1353
214591,4394
214591,4253
214591,141
214607,735
214607,735
214616,819
214616,819
214625,855
214625,855
214634,663
214634,663
214643,724
214643,678
214643,46
214652,1353
214652,1352
214652,1
214670,1094
214670,1046
214670,48
214689,4041
214689,4040
214689,1
214698,823
214698,823
214704,3072
214704,3007
214704,65
214713,5217
214713,4043
214713,1174
214731,1700
214731,1700
214740,796
214740,796
214759,974
214759,974
214768,1047
214768,1047
214777,49848
214777,42549
214777,7299
214786,710
214786,710
214795,1144
214795,1143
214795,1
214801,4465
214801,4432
214801,33
214810,933
214810,933
214829,1441
214829,1314
214829,127
214838,109
214838,109
214883,2732
214883,2667
214883,65
214892,384
214892,384
214944,877
214944,877
214962,77
214962,77
214971,305
214971,202
214971,103
215008,117
215008,117
215026,19
215026,19
215044,320
215044,320
215053,249
215053,249
215062,27900
215062,12583
215062,15317
215099,4105
215099,3082
215099,1023
215105,2221
215105,1970
215105,251
215114,1445
215114,1111
215114,334
215123,2913
215123,2913
215132,3298
215132,1941
215132,1357
215239,28098
215239,28098
215266,1677
215266,1677
215275,1960
215275,1960
215284,3064
215284,3064
215293,32678
215293,20725
215293,11953
215309,419
215309,419
215336,56
215336,56
215381,728
215381,728
215390,360
215390,360
